rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team1,sos_team2,WinPct_team1,WinPct_team2,week,label
23.000000000000014,181.0,31.700000000000003,88.30000000000001,4.3999999999999995,30.000000000000004,-0.7000000000000002,0.0,4.1,36.9,6.2,7.3,33.3,87.5,9,0
-79.00000000000001,-20.299999999999997,-41.39999999999998,11.300000000000011,-4.0,-4.300000000000001,-0.5999999999999999,-1.7000000000000002,2.3,0.4,2.9,-0.2,53.9,76.9,9,1
-20.299999999999997,-79.00000000000001,11.300000000000011,-41.39999999999998,-4.300000000000001,-4.0,-1.7000000000000002,-0.5999999999999999,0.4,2.3,-0.2,2.9,76.9,53.9,9,0
113.39999999999998,7.0,-74.0,100.30000000000001,-1.7000000000000028,9.7,0.3999999999999999,1.2999999999999998,3.2,-1.6,-1.4,-3.0,41.7,41.7,9,1
7.0,113.39999999999998,100.30000000000001,-74.0,9.7,-1.7000000000000028,1.2999999999999998,0.3999999999999999,-1.6,3.2,-3.0,-1.4,41.7,41.7,9,0
0.39999999999997726,-36.30000000000001,100.69999999999999,-14.699999999999989,22.700000000000003,-9.7,-1.0,1.4000000000000001,33.3,-0.5,10.0,-0.5,69.2,76.9,9,1
-36.30000000000001,0.39999999999997726,-14.699999999999989,100.69999999999999,-9.7,22.700000000000003,1.4000000000000001,-1.0,-0.5,33.3,-0.5,10.0,76.9,69.2,9,0
-8.699999999999989,-21.700000000000003,51.30000000000001,-7.600000000000023,2.0,-4.300000000000001,1.0000000000000002,-0.9999999999999998,-8.9,-19.7,-19.9,-13.0,25.0,41.7,9,1
-21.700000000000003,-8.699999999999989,-7.600000000000023,51.30000000000001,-4.300000000000001,2.0,-0.9999999999999998,1.0000000000000002,-19.7,-8.9,-13.0,-19.9,41.7,25.0,9,0
-33.39999999999998,60.60000000000002,2.6999999999999886,45.39999999999998,8.000000000000004,4.0,-1.0,-0.30000000000000004,5.3,-10.7,-3.2,-8.3,45.5,41.7,9,1
60.60000000000002,-33.39999999999998,45.39999999999998,2.6999999999999886,4.0,8.000000000000004,-0.30000000000000004,-1.0,-10.7,5.3,-8.3,-3.2,41.7,45.5,9,0
4.0,35.69999999999999,-43.0,-14.0,3.599999999999998,1.3999999999999986,0.9999999999999998,-0.2999999999999998,21.6,-5.2,12.6,-5.9,41.7,53.9,9,1
35.69999999999999,4.0,-14.0,-43.0,1.3999999999999986,3.599999999999998,-0.2999999999999998,0.9999999999999998,-5.2,21.6,-5.9,12.6,53.9,41.7,9,0
19.0,69.30000000000001,-73.39999999999998,-14.300000000000011,4.600000000000001,-3.6999999999999993,0.30000000000000004,-0.7000000000000002,-8.9,-5.6,-7.1,-9.3,25.0,61.5,9,1
69.30000000000001,19.0,-14.300000000000011,-73.39999999999998,-3.6999999999999993,4.600000000000001,-0.7000000000000002,0.30000000000000004,-5.6,-8.9,-9.3,-7.1,61.5,25.0,9,0
-23.30000000000001,161.39999999999998,34.69999999999999,-70.30000000000001,-2.3000000000000007,9.3,-0.30000000000000004,0.7000000000000002,8.1,8.2,-2.4,1.6,61.5,25.0,9,1
161.39999999999998,-23.30000000000001,-70.30000000000001,34.69999999999999,9.3,-2.3000000000000007,0.7000000000000002,-0.30000000000000004,8.2,8.1,1.6,-2.4,25.0,61.5,9,0
201.7,-37.69999999999999,-68.30000000000001,-82.69999999999999,9.7,-7.0,1.4,0.7,-5.0,-0.6,-9.7,-7.0,53.9,46.2,9,1
-37.69999999999999,201.7,-82.69999999999999,-68.30000000000001,-7.0,9.7,0.7,1.4,-0.6,-5.0,-7.0,-9.7,46.2,53.9,9,0
-8.600000000000023,-64.0,50.69999999999999,110.69999999999999,-2.0,9.0,-0.30000000000000004,-1.5999999999999999,-1.6,9.3,4.5,-4.0,84.6,85.7,9,1
-64.0,-8.600000000000023,110.69999999999999,50.69999999999999,9.0,-2.0,-1.5999999999999999,-0.30000000000000004,9.3,-1.6,-4.0,4.5,85.7,84.6,9,0
-5.300000000000011,-52.400000000000006,-76.30000000000001,69.0,-6.700000000000003,-12.7,1.5999999999999999,0.0,-9.5,-31.8,-8.1,-18.7,69.2,33.3,9,1
-52.400000000000006,-5.300000000000011,69.0,-76.30000000000001,-12.7,-6.700000000000003,0.0,1.5999999999999999,-31.8,-9.5,-18.7,-8.1,33.3,69.2,9,0
-67.0,-81.39999999999999,134.3,-34.60000000000002,8.0,-10.7,0.5999999999999999,-0.30000000000000004,15.2,-14.9,3.1,-13.4,33.3,61.5,9,1
-81.39999999999999,-67.0,-34.60000000000002,134.3,-10.7,8.0,-0.30000000000000004,0.5999999999999999,-14.9,15.2,-13.4,3.1,61.5,33.3,9,0
9.0,42.60000000000002,-77.30000000000001,-71.30000000000001,-7.299999999999997,-11.7,1.3,0.0,-12.8,-24.6,-13.0,-14.2,33.3,53.9,9,1
42.60000000000002,9.0,-71.30000000000001,-77.30000000000001,-11.7,-7.299999999999997,0.0,1.3,-24.6,-12.8,-14.2,-13.0,53.9,33.3,9,0
-36.0,-45.0,49.39999999999998,97.30000000000001,2.700000000000003,5.699999999999999,-0.30000000000000004,-1.7,12.4,-6.6,7.4,0.5,41.7,25.0,9,1
-45.0,-36.0,97.30000000000001,49.39999999999998,5.699999999999999,2.700000000000003,-1.7,-0.30000000000000004,-6.6,12.4,0.5,7.4,25.0,41.7,9,0
12.0,61.0,-146.7,217.3,-5.0,27.599999999999998,0.0,-0.3999999999999999,26.8,-0.5,4.4,-1.5,71.4,69.2,9,1
61.0,12.0,217.3,-146.7,27.599999999999998,-5.0,-0.3999999999999999,0.0,-0.5,26.8,-1.5,4.4,69.2,71.4,9,0
-52.30000000000001,-64.39999999999998,5.699999999999989,-49.0,3.6000000000000014,-3.0,-0.7000000000000002,-0.7,-14.6,-0.6,-10.5,-6.0,41.7,46.2,9,1
-64.39999999999998,-52.30000000000001,-49.0,5.699999999999989,-3.0,3.6000000000000014,-0.7,-0.7000000000000002,-0.6,-14.6,-6.0,-10.5,46.2,41.7,9,0
-25.399999999999977,-8.300000000000011,90.39999999999998,-13.0,9.399999999999999,0.0,0.0,-1.4000000000000001,17.4,11.6,8.8,11.5,61.5,69.2,9,1
-8.300000000000011,-25.399999999999977,-13.0,90.39999999999998,0.0,9.399999999999999,-1.4000000000000001,0.0,11.6,17.4,11.5,8.8,69.2,61.5,9,0
-35.39999999999998,113.69999999999999,109.39999999999998,-95.30000000000001,3.6999999999999993,-2.3000000000000007,0.7,0.0,23.8,1.9,5.4,1.2,78.6,33.3,9,1
113.69999999999999,-35.39999999999998,-95.30000000000001,109.39999999999998,-2.3000000000000007,3.6999999999999993,0.0,0.7,1.9,23.8,1.2,5.4,33.3,78.6,9,0
1.6999999999999886,57.0,-132.7,37.0,-12.999999999999996,10.3,-0.30000000000000004,-0.3999999999999999,-10.3,-12.6,-6.5,-15.8,61.5,46.2,9,1
57.0,1.6999999999999886,37.0,-132.7,10.3,-12.999999999999996,-0.3999999999999999,-0.30000000000000004,-12.6,-10.3,-15.8,-6.5,46.2,61.5,9,0
98.0,76.30000000000001,57.69999999999999,-131.0,15.0,-8.0,-0.3999999999999999,-0.30000000000000004,-11.5,-2.4,-9.1,-6.8,25.0,85.7,9,1
76.30000000000001,98.0,-131.0,57.69999999999999,-8.0,15.0,-0.30000000000000004,-0.3999999999999999,-2.4,-11.5,-6.8,-9.1,85.7,25.0,9,0
-84.30000000000001,-94.7,-34.0,-79.60000000000002,-29.000000000000004,-15.999999999999996,-0.30000000000000004,1.3,-10.6,-10.1,-3.4,-3.1,53.9,64.3,9,1
-94.7,-84.30000000000001,-79.60000000000002,-34.0,-15.999999999999996,-29.000000000000004,1.3,-0.30000000000000004,-10.1,-10.6,-3.1,-3.4,64.3,53.9,9,0
-38.0,-74.3,-101.0,-61.69999999999999,-17.700000000000003,-17.000000000000004,1.0,1.3,4.0,-25.0,5.3,-12.5,33.3,69.2,9,1
-74.3,-38.0,-61.69999999999999,-101.0,-17.000000000000004,-17.700000000000003,1.3,1.0,-25.0,4.0,-12.5,5.3,69.2,33.3,9,0
63.0,-95.69999999999999,28.60000000000001,-70.30000000000001,21.7,-4.599999999999994,-0.7,-1.7000000000000002,-7.8,28.9,-8.4,5.1,76.9,41.7,9,1
-95.69999999999999,63.0,-70.30000000000001,28.60000000000001,-4.599999999999994,21.7,-1.7000000000000002,-0.7,28.9,-7.8,5.1,-8.4,41.7,76.9,9,0
10.300000000000011,58.30000000000001,-56.39999999999998,60.30000000000001,-0.5999999999999943,6.399999999999999,0.3999999999999999,1.0,6.1,4.6,0.1,0.1,84.6,33.3,9,1
58.30000000000001,10.300000000000011,60.30000000000001,-56.39999999999998,6.399999999999999,-0.5999999999999943,1.0,0.3999999999999999,4.6,6.1,0.1,0.1,33.3,84.6,9,0
-17.0,-50.0,-13.0,144.7,-8.0,16.0,0.30000000000000004,1.0,14.8,1.2,8.9,0.2,61.5,8.3,9,1
-50.0,-17.0,144.7,-13.0,16.0,-8.0,1.0,0.30000000000000004,1.2,14.8,0.2,8.9,8.3,61.5,9,0
-66.60000000000002,83.00000000000001,-89.0,77.0,-5.0,10.0,-2.0,-0.3999999999999999,13.1,1.0,3.0,1.0,78.6,61.5,9,1
83.00000000000001,-66.60000000000002,77.0,-89.0,10.0,-5.0,-0.3999999999999999,-2.0,1.0,13.1,1.0,3.0,61.5,78.6,9,0
4.3999999999999915,-23.0,-53.30000000000001,47.60000000000002,-16.000000000000004,10.700000000000003,1.7,0.0,2.7,7.7,-0.3,1.3,69.2,69.2,9,1
-23.0,4.3999999999999915,47.60000000000002,-53.30000000000001,10.700000000000003,-16.000000000000004,0.0,1.7,7.7,2.7,1.3,-0.3,69.2,69.2,9,0
115.39999999999998,-33.0,14.0,61.0,15.3,3.6999999999999993,0.30000000000000004,-0.7,-6.0,-4.2,-13.2,-5.7,38.5,8.3,9,1
-33.0,115.39999999999998,61.0,14.0,3.6999999999999993,15.3,-0.7,0.30000000000000004,-4.2,-6.0,-5.7,-13.2,8.3,38.5,9,0
-25.69999999999999,73.30000000000001,91.60000000000002,15.399999999999977,14.599999999999998,14.3,1.2999999999999998,-0.7,8.4,7.7,-4.4,-0.5,84.6,64.3,9,1
73.30000000000001,-25.69999999999999,15.399999999999977,91.60000000000002,14.3,14.599999999999998,-0.7,1.2999999999999998,7.7,8.4,-0.5,-4.4,64.3,84.6,9,0
-93.39999999999999,-94.60000000000002,-14.300000000000011,69.60000000000002,-10.7,-19.000000000000004,1.3,-0.7,-10.1,-10.7,-3.1,-7.0,64.3,61.5,9,1
-94.60000000000002,-93.39999999999999,69.60000000000002,-14.300000000000011,-19.000000000000004,-10.7,-0.7,1.3,-10.7,-10.1,-7.0,-3.1,61.5,64.3,9,0
48.39999999999998,-30.700000000000003,-81.0,-108.69999999999999,-7.700000000000003,-16.0,-0.30000000000000004,0.30000000000000004,5.6,-20.4,-4.4,-9.6,61.5,53.9,9,1
-30.700000000000003,48.39999999999998,-108.69999999999999,-81.0,-16.0,-7.700000000000003,0.30000000000000004,-0.30000000000000004,-20.4,5.6,-9.6,-4.4,53.9,61.5,9,0
115.69999999999999,108.30000000000001,-134.3,-48.69999999999999,3.0,6.300000000000001,0.3999999999999999,0.7,4.3,-6.6,-3.2,-7.0,76.9,53.9,9,1
108.30000000000001,115.69999999999999,-48.69999999999999,-134.3,6.300000000000001,3.0,0.7,0.3999999999999999,-6.6,4.3,-7.0,-3.2,53.9,76.9,9,0
-82.69999999999999,-70.3,-1.0,19.69999999999999,2.599999999999998,-18.0,-0.6000000000000001,-0.30000000000000004,-6.9,-11.3,-5.7,-3.9,46.2,25.0,9,1
-70.3,-82.69999999999999,19.69999999999999,-1.0,-18.0,2.599999999999998,-0.30000000000000004,-0.6000000000000001,-11.3,-6.9,-3.9,-5.7,25.0,46.2,9,0
-44.0,11.0,37.39999999999998,-51.30000000000001,3.6000000000000014,-5.400000000000002,0.9999999999999998,-0.7,-7.8,-12.9,-6.8,-11.3,78.6,0.0,9,1
11.0,-44.0,-51.30000000000001,37.39999999999998,-5.400000000000002,3.6000000000000014,-0.7,0.9999999999999998,-12.9,-7.8,-11.3,-6.8,0.0,78.6,9,0
79.30000000000001,-30.999999999999986,80.0,52.0,10.0,3.6999999999999993,0.0,1.9999999999999998,24.2,-4.7,4.1,-1.0,46.2,46.2,9,1
-30.999999999999986,79.30000000000001,52.0,80.0,3.6999999999999993,10.0,1.9999999999999998,0.0,-4.7,24.2,-1.0,4.1,46.2,46.2,9,0
-16.30000000000001,47.0,27.600000000000023,62.69999999999999,6.399999999999999,25.4,-1.2999999999999998,-1.2999999999999998,20.3,15.4,5.6,2.0,92.9,46.2,9,1
47.0,-16.30000000000001,62.69999999999999,27.600000000000023,25.4,6.399999999999999,-1.2999999999999998,-1.2999999999999998,15.4,20.3,2.0,5.6,46.2,92.9,9,0
-61.0,-127.0,18.399999999999977,-11.0,7.399999999999999,-20.7,-1.0,1.0,-5.4,2.8,-0.6,2.9,41.7,46.2,9,1
-127.0,-61.0,-11.0,18.399999999999977,-20.7,7.399999999999999,1.0,-1.0,2.8,-5.4,2.9,-0.6,46.2,41.7,9,0
153.60000000000002,149.7,81.30000000000001,66.30000000000001,27.7,28.400000000000002,-0.9999999999999998,-0.7,25.9,16.0,6.6,6.3,81.3,61.5,9,1
149.7,153.60000000000002,66.30000000000001,81.30000000000001,28.400000000000002,27.7,-0.7,-0.9999999999999998,16.0,25.9,6.3,6.6,61.5,81.3,9,0
-169.0,-30.700000000000003,-2.3999999999999773,159.39999999999998,-11.999999999999996,13.0,-3.4000000000000004,-1.0,-2.0,-14.7,-8.0,-13.7,25.0,53.9,9,1
-30.700000000000003,-169.0,159.39999999999998,-2.3999999999999773,13.0,-11.999999999999996,-1.0,-3.4000000000000004,-14.7,-2.0,-13.7,-8.0,53.9,25.0,9,0
-62.30000000000001,-138.7,-7.300000000000011,136.7,-9.000000000000004,0.3000000000000007,1.0,1.0,12.0,0.8,9.5,-1.0,53.9,33.3,9,1
-138.7,-62.30000000000001,136.7,-7.300000000000011,0.3000000000000007,-9.000000000000004,1.0,1.0,0.8,12.0,-1.0,9.5,33.3,53.9,9,0
44.30000000000001,61.30000000000001,28.0,-59.69999999999999,28.3,-5.0,-0.5999999999999999,-1.4000000000000001,6.2,-0.2,-3.7,-6.6,78.6,25.0,9,1
61.30000000000001,44.30000000000001,-59.69999999999999,28.0,-5.0,28.3,-1.4000000000000001,-0.5999999999999999,-0.2,6.2,-6.6,-3.7,25.0,78.6,9,0
-79.39999999999998,-83.60000000000001,-27.69999999999999,-93.69999999999999,-6.700000000000003,-12.399999999999999,1.0,-2.0,14.8,-11.7,8.2,-7.3,81.3,41.7,9,1
-83.60000000000001,-79.39999999999998,-93.69999999999999,-27.69999999999999,-12.399999999999999,-6.700000000000003,-2.0,1.0,-11.7,14.8,-7.3,8.2,41.7,81.3,9,0
-60.39999999999999,149.3,-33.0,-54.69999999999999,-7.9999999999999964,-4.300000000000001,0.30000000000000004,0.0,13.6,1.4,10.9,1.2,61.5,76.9,9,1
149.3,-60.39999999999999,-54.69999999999999,-33.0,-4.300000000000001,-7.9999999999999964,0.0,0.30000000000000004,1.4,13.6,1.2,10.9,76.9,61.5,9,0
140.0,115.3,-50.60000000000002,31.0,9.400000000000002,14.3,0.0,-1.0,17.0,4.7,2.8,0.0,41.7,78.6,9,1
115.3,140.0,31.0,-50.60000000000002,14.3,9.400000000000002,-1.0,0.0,4.7,17.0,0.0,2.8,78.6,41.7,9,0
12.0,23.0,-85.69999999999999,-63.69999999999999,-16.700000000000003,-0.6999999999999993,0.5999999999999999,0.7000000000000002,1.3,-19.4,-0.7,-14.3,33.3,23.1,9,1
23.0,12.0,-63.69999999999999,-85.69999999999999,-0.6999999999999993,-16.700000000000003,0.7000000000000002,0.5999999999999999,-19.4,1.3,-14.3,-0.7,23.1,33.3,9,0
45.3,-45.0,-36.69999999999999,94.30000000000001,-3.6999999999999993,10.3,-1.5999999999999999,1.0,-10.8,13.9,-2.6,-2.0,53.9,76.9,9,1
-45.0,45.3,94.30000000000001,-36.69999999999999,10.3,-3.6999999999999993,1.0,-1.5999999999999999,13.9,-10.8,-2.0,-2.6,76.9,53.9,9,0
-78.0,76.39999999999999,55.69999999999999,-8.0,-3.0,15.700000000000003,0.0,1.3,5.5,6.0,2.5,-0.8,41.7,69.2,9,1
76.39999999999999,-78.0,-8.0,55.69999999999999,15.700000000000003,-3.0,1.3,0.0,6.0,5.5,-0.8,2.5,69.2,41.7,9,0
-4.300000000000011,-9.300000000000011,-8.300000000000011,21.30000000000001,2.0,-2.599999999999998,0.0,-0.3999999999999999,-4.7,6.1,-8.3,6.0,46.2,46.2,9,1
-9.300000000000011,-4.300000000000011,21.30000000000001,-8.300000000000011,-2.599999999999998,2.0,-0.3999999999999999,0.0,6.1,-4.7,6.0,-8.3,46.2,46.2,9,0
44.0,-108.3,26.600000000000023,27.69999999999999,9.400000000000002,-8.000000000000004,-0.30000000000000004,-0.7,2.0,3.4,-5.2,2.7,33.3,16.7,9,1
-108.3,44.0,27.69999999999999,26.600000000000023,-8.000000000000004,9.400000000000002,-0.7,-0.30000000000000004,3.4,2.0,2.7,-5.2,16.7,33.3,9,0
-66.69999999999999,-15.300000000000011,88.0,-133.0,-0.29999999999999716,-25.400000000000002,2.0,1.4,7.8,-1.9,2.0,0.6,61.5,69.2,9,1
-15.300000000000011,-66.69999999999999,-133.0,88.0,-25.400000000000002,-0.29999999999999716,1.4,2.0,-1.9,7.8,0.6,2.0,69.2,61.5,9,0
-146.0,41.0,-63.30000000000001,34.30000000000001,-29.299999999999997,12.0,0.0,0.0,-9.1,-16.3,-10.3,-12.8,57.1,41.7,9,1
41.0,-146.0,34.30000000000001,-63.30000000000001,12.0,-29.299999999999997,0.0,0.0,-16.3,-9.1,-12.8,-10.3,41.7,57.1,9,0
109.99999999999999,146.0,-230.3,-145.60000000000002,4.0,-5.0,-0.30000000000000004,2.4000000000000004,-3.2,-21.3,-6.7,-16.9,25.0,41.7,9,1
146.0,109.99999999999999,-145.60000000000002,-230.3,-5.0,4.0,2.4000000000000004,-0.30000000000000004,-21.3,-3.2,-16.9,-6.7,41.7,25.0,9,0
59.30000000000001,89.00000000000001,42.0,-100.60000000000002,18.599999999999998,4.699999999999999,1.0,-0.30000000000000004,7.5,1.8,-3.7,1.5,78.6,33.3,10,1
89.00000000000001,59.30000000000001,-100.60000000000002,42.0,4.699999999999999,18.599999999999998,-0.30000000000000004,1.0,1.8,7.5,1.5,-3.7,33.3,78.6,10,0
40.39999999999998,-46.0,-127.60000000000002,7.0,-12.999999999999996,-9.7,0.6000000000000001,0.9999999999999998,13.3,-3.5,8.5,1.7,53.9,69.2,10,1
-46.0,40.39999999999998,7.0,-127.60000000000002,-9.7,-12.999999999999996,0.9999999999999998,0.6000000000000001,-3.5,13.3,1.7,8.5,69.2,53.9,10,0
121.60000000000002,52.60000000000001,-95.69999999999999,-85.60000000000002,15.999999999999996,-2.6999999999999993,-1.2999999999999998,1.3,6.1,1.5,-0.3,-2.9,41.7,33.3,10,1
52.60000000000001,121.60000000000002,-85.60000000000002,-95.69999999999999,-2.6999999999999993,15.999999999999996,1.3,-1.2999999999999998,1.5,6.1,-2.9,-0.3,33.3,41.7,10,0
-88.60000000000002,-62.39999999999999,137.39999999999998,7.600000000000023,11.700000000000003,-5.0,-0.30000000000000004,0.3999999999999999,31.2,-7.1,7.9,-4.7,69.2,53.9,10,1
-62.39999999999999,-88.60000000000002,7.600000000000023,137.39999999999998,-5.0,11.700000000000003,0.3999999999999999,-0.30000000000000004,-7.1,31.2,-4.7,7.9,53.9,69.2,10,0
2.6000000000000227,6.699999999999989,29.0,6.0,12.700000000000003,-1.3000000000000007,0.0,0.3999999999999999,8.2,-21.1,-3.5,-11.3,45.5,53.9,10,1
6.699999999999989,2.6000000000000227,6.0,29.0,-1.3000000000000007,12.700000000000003,0.3999999999999999,0.0,-21.1,8.2,-11.3,-3.5,53.9,45.5,10,0
-136.7,-157.0,123.69999999999999,-110.0,1.0,-21.3,-0.40000000000000036,0.0,-7.1,-16.0,-4.5,-11.2,61.5,61.5,10,1
-157.0,-136.7,-110.0,123.69999999999999,-21.3,1.0,0.0,-0.40000000000000036,-16.0,-7.1,-11.2,-4.5,61.5,61.5,10,0
101.00000000000001,193.39999999999998,-95.30000000000001,81.30000000000001,-1.0,22.400000000000002,0.0,-0.30000000000000004,-9.5,-12.4,-10.4,-13.7,69.2,33.3,10,1
193.39999999999998,101.00000000000001,81.30000000000001,-95.30000000000001,22.400000000000002,-1.0,-0.30000000000000004,0.0,-12.4,-9.5,-13.7,-10.4,33.3,69.2,10,0
42.60000000000002,-2.6999999999999886,13.0,-7.699999999999989,10.299999999999997,0.6999999999999993,0.30000000000000004,-0.9999999999999998,13.2,-0.9,0.8,-3.7,33.3,25.0,10,1
-2.6999999999999886,42.60000000000002,-7.699999999999989,13.0,0.6999999999999993,10.299999999999997,-0.9999999999999998,0.30000000000000004,-0.9,13.2,-3.7,0.8,25.0,33.3,10,0
-66.99999999999999,-99.3,-67.69999999999999,73.0,-18.999999999999996,-12.7,1.4,1.4,-16.4,-7.8,-11.9,-7.9,41.7,46.2,10,1
-99.3,-66.99999999999999,73.0,-67.69999999999999,-12.7,-18.999999999999996,1.4,1.4,-7.8,-16.4,-7.9,-11.9,46.2,41.7,10,0
84.69999999999999,178.3,-96.69999999999999,95.60000000000002,6.300000000000001,21.3,1.0,-0.5999999999999999,27.9,-2.6,4.0,-8.4,71.4,53.9,10,1
178.3,84.69999999999999,95.60000000000002,-96.69999999999999,21.3,6.300000000000001,-0.5999999999999999,1.0,-2.6,27.9,-8.4,4.0,53.9,71.4,10,0
-124.69999999999999,-10.300000000000011,102.0,48.30000000000001,-6.0,10.400000000000002,0.2999999999999998,-1.5999999999999999,-15.0,-0.8,-10.7,-3.3,61.5,46.2,10,1
-10.300000000000011,-124.69999999999999,48.30000000000001,102.0,10.400000000000002,-6.0,-1.5999999999999999,0.2999999999999998,-0.8,-15.0,-3.3,-10.7,46.2,61.5,10,0
-127.39999999999999,-116.0,-96.39999999999998,-60.0,-31.999999999999996,-20.999999999999996,-1.2999999999999998,1.3,-23.3,-40.0,-10.4,-22.2,69.2,16.7,10,1
-116.0,-127.39999999999999,-60.0,-96.39999999999998,-20.999999999999996,-31.999999999999996,1.3,-1.2999999999999998,-40.0,-23.3,-22.2,-10.4,16.7,69.2,10,0
-13.699999999999989,-83.3,61.0,-162.0,5.0000000000000036,-14.0,-0.6000000000000001,-0.9999999999999998,-1.3,-20.0,-4.2,-11.6,25.0,41.7,10,1
-83.3,-13.699999999999989,-162.0,61.0,-14.0,5.0000000000000036,-0.9999999999999998,-0.6000000000000001,-20.0,-1.3,-11.6,-4.2,41.7,25.0,10,0
-41.7,-57.999999999999986,-34.0,14.0,-3.6000000000000014,0.6000000000000014,0.0,-0.6000000000000001,3.2,-0.8,2.9,-1.2,16.7,76.9,10,1
-57.999999999999986,-41.7,14.0,-34.0,0.6000000000000014,-3.6000000000000014,-0.6000000000000001,0.0,-0.8,3.2,-1.2,2.9,76.9,16.7,10,0
23.30000000000001,-34.30000000000001,-92.60000000000001,94.30000000000001,-6.0,-7.699999999999999,-0.39999999999999997,1.4000000000000001,-10.0,-22.0,-7.5,-8.2,61.5,25.0,10,1
-34.30000000000001,23.30000000000001,94.30000000000001,-92.60000000000001,-7.699999999999999,-6.0,1.4000000000000001,-0.39999999999999997,-22.0,-10.0,-8.2,-7.5,25.0,61.5,10,0
159.3,-24.0,-60.0,47.0,2.0,3.3000000000000007,-1.5999999999999999,0.7000000000000002,-10.2,-7.7,-8.4,-13.4,25.0,33.3,10,1
-24.0,159.3,47.0,-60.0,3.3000000000000007,2.0,0.7000000000000002,-1.5999999999999999,-7.7,-10.2,-13.4,-8.4,33.3,25.0,10,0
-36.000000000000014,2.6999999999999886,61.30000000000001,-45.30000000000001,9.0,-21.999999999999996,1.0,1.9999999999999998,-4.6,-20.5,-3.6,-15.1,41.7,41.7,10,1
2.6999999999999886,-36.000000000000014,-45.30000000000001,61.30000000000001,-21.999999999999996,9.0,1.9999999999999998,1.0,-20.5,-4.6,-15.1,-3.6,41.7,41.7,10,0
-62.3,-214.7,-73.0,85.69999999999999,-3.0,-12.7,-0.7,-0.9999999999999998,-3.8,2.5,-3.2,2.9,76.9,8.3,10,1
-214.7,-62.3,85.69999999999999,-73.0,-12.7,-3.0,-0.9999999999999998,-0.7,2.5,-3.8,2.9,-3.2,8.3,76.9,10,0
-109.60000000000002,25.30000000000001,147.0,-43.30000000000001,2.599999999999998,-13.7,1.0,0.0,7.3,2.3,2.2,0.5,84.6,53.9,10,1
25.30000000000001,-109.60000000000002,-43.30000000000001,147.0,-13.7,2.599999999999998,0.0,1.0,2.3,7.3,0.5,2.2,53.9,84.6,10,0
-123.99999999999999,25.700000000000003,102.0,-85.0,-16.0,-6.399999999999999,1.5999999999999999,1.0,13.5,1.4,7.1,7.3,61.5,33.3,10,1
25.700000000000003,-123.99999999999999,-85.0,102.0,-6.399999999999999,-16.0,1.0,1.5999999999999999,1.4,13.5,7.3,7.1,33.3,61.5,10,0
-38.0,-116.0,-132.0,14.399999999999977,-6.699999999999999,-15.700000000000003,-3.0,0.0,-8.8,0.8,-3.8,1.7,41.7,61.5,10,1
-116.0,-38.0,14.399999999999977,-132.0,-15.700000000000003,-6.699999999999999,0.0,-3.0,0.8,-8.8,1.7,-3.8,61.5,41.7,10,0
26.599999999999994,-6.0,-41.0,105.39999999999998,-4.0,19.000000000000004,1.0,0.30000000000000004,3.5,24.5,0.7,2.0,69.2,46.2,10,1
-6.0,26.599999999999994,105.39999999999998,-41.0,19.000000000000004,-4.0,0.30000000000000004,1.0,24.5,3.5,2.0,0.7,46.2,69.2,10,0
64.39999999999998,-41.0,-116.39999999999999,150.0,-9.0,9.600000000000001,-0.3999999999999999,0.7,1.9,10.7,3.0,-3.5,33.3,76.9,10,1
-41.0,64.39999999999998,150.0,-116.39999999999999,9.600000000000001,-9.0,0.7,-0.3999999999999999,10.7,1.9,-3.5,3.0,76.9,33.3,10,0
74.69999999999999,-190.0,121.69999999999999,-80.39999999999998,15.700000000000003,-22.000000000000004,-0.30000000000000004,0.40000000000000036,-1.3,8.2,0.9,2.6,69.2,41.7,10,1
-190.0,74.69999999999999,-80.39999999999998,121.69999999999999,-22.000000000000004,15.700000000000003,0.40000000000000036,-0.30000000000000004,8.2,-1.3,2.6,0.9,41.7,69.2,10,0
138.3,44.000000000000014,138.0,-40.69999999999999,18.4,-1.6999999999999993,1.0,0.39999999999999997,-6.3,-8.9,-6.7,-11.9,76.9,57.1,10,1
44.000000000000014,138.3,-40.69999999999999,138.0,-1.6999999999999993,18.4,0.39999999999999997,1.0,-8.9,-6.3,-11.9,-6.7,57.1,76.9,10,0
-45.30000000000001,-79.30000000000001,151.0,24.69999999999999,5.0,-4.399999999999999,0.30000000000000004,0.7000000000000002,10.9,-5.4,-2.8,2.2,84.6,25.0,10,1
-79.30000000000001,-45.30000000000001,24.69999999999999,151.0,-4.399999999999999,5.0,0.7000000000000002,0.30000000000000004,-5.4,10.9,2.2,-2.8,25.0,84.6,10,0
26.400000000000006,-63.0,-42.30000000000001,56.39999999999998,-2.3000000000000007,4.399999999999999,-0.7000000000000002,0.30000000000000004,-10.6,2.8,-5.2,2.8,64.3,53.9,10,1
-63.0,26.400000000000006,56.39999999999998,-42.30000000000001,4.399999999999999,-2.3000000000000007,0.30000000000000004,-0.7000000000000002,2.8,-10.6,2.8,-5.2,53.9,64.3,10,0
